DATE,CO,NO2,NOX,O3,PM10,PM25,SO2
2000-02-14,137.7847222222222,92.42869075369076,324.81423611111114,20.104166666666668,75.57879273504274,52.510416666666664,40.079351204351205
2000-02-15,123.1875,60.569444444444436,161.51435185185184,35.60092592592593,64.61736874236874,45.71875,12.701923076923078
2000-02-16,100.65555555555557,62.935023310023304,134.58194444444445,54.769560185185185,82.54009185259186,50.114583333333336,12.425747863247864
2000-02-17,102.80347222222223,64.30491938616939,153.46137566137565,52.31119378306878,74.79175754800754,46.65972222222222,11.843626974876974
2000-02-18,93.7,63.280322455322455,142.09087301587303,43.62638888888889,46.31711691086691,28.746527777777775,11.31584595959596
2000-02-19,127.40277777777777,84.5990675990676,392.1925925925926,14.924537037037036,66.03113553113553,46.229166666666664,34.48023504273504
2000-02-20,139.56666666666666,53.40651709401709,224.78194444444443,5.085796957671957,42.054983211233214,27.28125,24.694978632478634
2000-02-21,116.29722222222222,47.22382478632479,124.68240740740741,16.12175925925926,17.15489996114996,9.9375,9.037393162393162
2000-02-22,103.64861111111111,59.78591200466201,174.5736111111111,22.116550925925925,22.13949938949939,14.173611111111112,9.834960178710178
2000-02-23,135.38958333333332,58.91099456099456,254.42939814814815,12.506746031746031,24.774420024420024,20.59375,13.655487567987569
2000-02-24,138.44027777777777,47.7406517094017,220.32824074074074,4.82025462962963,27.5002775002775,19.131944444444446,14.278311965811966
2000-02-25,117.91805555555555,49.825854700854705,204.75,9.916203703703703,25.266240703740703,16.98611111111111,14.474626068376068
2000-02-26,110.49166666666667,65.24732905982906,204.45046296296297,29.314351851851853,61.303113553113555,47.84375,18.192574786324787
2000-02-27,105.08333333333333,64.14423076923077,171.35,22.73888888888889,84.86607142857143,50.333333333333336,14.33974358974359
2000-02-28,110.77152777777776,71.47272241647242,227.050496031746,11.652728174603174,31.55332167832168,24.82638888888889,14.317637917637917
2000-02-29,109.41111111111111,59.40100524475525,198.93425925925928,11.358796296296296,28.366529304029303,20.416666666666668,14.313592657342658
2000-03-01,142.66111111111113,91.0947385947386,180.67945075757575,52.89424452861953,98.85892232767232,70.20486111111111,15.407987845487845
2000-03-02,104.3611111111111,82.97047605172605,308.7888468013468,10.40111531986532,49.33710618085618,37.58680555555556,19.21539051226551
2000-03-03,111.3486111111111,73.65646853146853,200.29675925925926,23.970023148148147,38.88255494505494,24.96875,15.719017094017095
2000-03-04,107.6388888888889,58.701316045066044,232.1122685185185,24.35648148148148,32.593238011988014,20.600694444444446,15.438956876456876
2000-03-05,94.33333333333333,63.30952380952382,132.70189393939395,48.62571548821549,52.891851204351205,30.5625,10.2882326007326
2000-03-06,75.08611111111111,34.42834249084249,152.74583333333334,15.401809764309766,35.14819902319902,16.59375,18.95860042735043
2000-03-07,50.894444444444446,42.71336996336996,131.57310606060605,29.471212121212123,35.277129120879124,19.65972222222222,11.805822649572649
2000-03-08,115.27499999999999,54.56575022200022,282.68964646464644,8.604671717171717,37.62749611499611,24.145833333333332,24.783275058275056
2000-03-09,101.175,39.96794871794872,125.39444444444445,17.212500000000002,31.224358974358974,18.40972222222222,8.019764957264957
2000-03-10,94.72500000000001,50.572406759906755,192.20138888888889,22.000126262626264,40.307959401709404,27.583333333333332,33.17057595182595
2000-03-11,95.375,97.04470182595183,214.94120370370374,43.87689393939394,94.93162393162395,67.03125,23.68992812742813
2000-03-12,128.38125,49.70022338772338,134.52083333333334,33.659469696969694,42.64102564102564,23.625,13.574980574980573
2000-03-13,89.62083333333334,61.98232323232323,145.19953703703703,36.99131944444444,31.983287545787547,19.34375,10.791982323232324
2000-03-14,80.28750000000001,69.09412878787879,151.1638888888889,45.86747685185185,42.4842032967033,26.520833333333332,12.65435606060606
2000-03-15,94.50694444444444,79.53924663299664,223.1082175925926,37.64781746031746,49.402118714618716,31.48263888888889,23.062289562289564
2000-03-16,145.69166666666666,89.92644149831649,449.3085648148148,13.192146164021166,72.80540293040293,47.645833333333336,40.07205387205387
2000-03-17,80.43888888888888,61.879734848484844,124.34305555555557,58.97238756613757,66.09813797313798,36.00347222222222,12.323611111111111
2000-03-18,81.63472222222222,72.22518939393939,164.02592592592592,39.34027777777778,67.61153083028083,39.135416666666664,13.434217171717172
2000-03-19,124.50972222222221,91.90006313131313,249.21805555555557,27.095568783068785,75.47645757020757,63.611111111111114,27.666477272727274
2000-03-20,75.07916666666667,61.69444444444445,124.35138888888889,62.93518518518518,67.5572725885226,32.85069444444444,10.93996212121212
2000-03-21,86.05277777777779,81.09055134680135,204.77638888888887,51.40095899470899,80.89293345543346,42.84027777777778,17.963047138047138
2000-03-22,101.075,92.567787999038,312.13878968253965,21.290178571428573,74.247076997077,45.875,28.027979196729195
2000-03-23,103.75694444444444,78.65984848484848,211.95462962962964,34.17418981481482,70.25763125763126,49.020833333333336,20.440972222222225
2000-03-24,115.3625,62.20744625744626,148.8505787037037,47.401504629629635,62.076132201132204,36.18055555555556,13.039439264439265
2000-03-25,89.16527777777777,72.94383741258741,162.32037037037037,63.40972222222222,116.64583333333333,51.65625,16.023212898212897
2000-03-26,117.24305555555556,85.93830128205128,193.3375,55.69953703703703,156.5267857142857,75.20833333333333,31.62900641025641
2000-03-27,122.39583333333333,112.26952214452216,280.95,38.974239417989416,145.76896367521368,76.59722222222221,40.6524864024864
2000-03-28,151.94444444444443,165.59632867132868,379.12916666666666,48.54556878306878,173.79096944721945,105.96875,72.05105866355866
2000-03-29,123.83055555555556,114.3405205905206,300.2638888888889,69.44052579365079,171.79400113775114,81.22222222222221,34.179827117327115
2000-03-30,87.58333333333333,76.05048076923077,146.36527777777778,76.59537037037036,148.1686507936508,52.920138888888886,16.096736596736598
2000-03-31,95.40277777777777,73.63675213675214,174.8175925925926,49.05555555555555,109.25725663225664,42.291666666666664,14.216079059829061
2000-04-01,147.5875,84.12385531135531,170.3151515151515,52.19781144781145,102.4171626984127,73.6875,14.105082417582418
2000-04-02,60.27777777777778,60.78708791208791,151.03333333333333,34.847727272727276,40.82760989010989,26.291666666666668,9.982600732600732
2000-04-03,124.14583333333333,92.58867521367522,303.4833333333333,21.553703703703704,51.17857142857142,33.864583333333336,25.700320512820515
2000-04-04,185.31388888888887,72.84149184149184,266.09583333333336,14.276967592592593,80.71726190476191,53.072916666666664,39.496916278166275
2000-04-05,97.39861111111111,68.41021825396825,152.2780303030303,51.42053872053872,54.98683608058608,30.038194444444443,11.95898199023199
2000-04-06,75.56944444444444,36.941163003663,135.53787878787878,22.285984848484848,30.218253968253972,18.083333333333332,24.73717948717949
2000-04-07,54.73611111111111,55.436594655344656,155.30833333333334,36.79821127946128,41.82362082362082,26.774305555555557,19.565826534576534
2000-04-08,114.90694444444443,54.867030885780885,288.9172453703704,6.010353535353535,38.53903388278388,24.791666666666668,20.88167735042735
2000-04-09,104.4375,52.90758547008547,202.66228956228954,19.569791666666667,40.43807581307581,26.114583333333332,15.920461482961484
2000-04-10,100.54375,60.44736305361305,203.9869212962963,21.595728114478117,51.90384615384615,33.53472222222222,26.273917055167058
2000-04-11,110.13958333333333,83.96127136752138,202.40462962962962,31.043181818181818,94.54166666666667,69.53125,21.989583333333332
2000-04-12,144.77291666666667,60.2463578088578,198.23194444444445,16.08872053872054,50.80356449106449,34.479166666666664,16.715229215229215
2000-04-13,81.4173611111111,78.47717907092907,235.68619528619527,17.679208754208755,78.18818681318682,44.0625,17.72311716061716
2000-04-14,76.89027777777777,49.03920038295038,229.59848484848484,16.473526936026936,40.80201048951049,26.0,16.77616133866134
2000-04-15,91.16666666666667,66.68154761904762,205.59848484848484,38.81098484848485,37.981875763125764,25.697916666666668,15.678571428571429
2000-04-16,65.91388888888889,62.69207875457875,130.55871212121212,51.51443602693603,54.97275641025641,30.270833333333332,12.168269230769232
2000-04-17,61.66111111111112,65.28365384615385,132.4431818181818,72.25227272727273,71.59340659340658,36.885416666666664,11.217261904761905
2000-04-18,63.425000000000004,66.1811938061938,126.63952020202021,68.59869528619528,71.55261752136752,34.76736111111111,10.846361971361972
2000-04-19,67.19722222222222,64.81145243645244,192.75900673400676,38.79938973063973,68.17074938949939,34.89236111111111,19.57256979131979
2000-04-20,64.86111111111111,44.777982434232435,183.934132996633,17.17209595959596,43.39561202686203,26.069444444444443,26.3254662004662
2000-04-21,82.31944444444444,48.24107142857142,263.4166666666667,8.351893939393939,47.26873473748474,33.375,26.291666666666668
2000-04-22,68.7375,43.13484432234432,199.07386363636363,13.875,38.98880633255633,24.8125,25.708562271062274
2000-04-23,84.72361111111111,57.38038003663004,145.32213804713805,20.25492424242424,28.715848387723387,15.888888888888888,9.361187423687424
2000-04-24,75.56944444444444,53.8312728937729,100.63636363636364,51.48712121212122,49.60817307692307,25.979166666666668,7.821886446886446
2000-04-25,72.93680555555555,41.403561716061716,188.26052188552185,21.170496632996635,47.28682012432012,26.770833333333332,18.969419469419467
2000-04-26,80.86527777777778,46.90659340659341,222.13068181818184,12.238846801346801,38.264041514041516,21.67361111111111,22.916437728937726
2000-04-27,100.65972222222223,65.22619047619048,186.55984848484846,31.31767676767677,45.57032203907204,29.28125,17.216346153846153
2000-04-28,89.21388888888889,64.1978021978022,141.12272727272727,49.346832912457906,101.13444541569542,53.97222222222222,9.173534798534797
2000-04-29,103.30555555555556,71.09294871794872,229.73143939393938,27.454166666666666,47.81726953601953,31.197916666666668,15.923534798534797
2000-04-30,87.43611111111112,46.1371336996337,217.9496212121212,14.080008417508418,48.19642857142858,28.875,22.062042124542128
2000-05-01,136.34583333333333,91.78654609279609,231.0107157888408,31.119507575757577,84.89704045954046,57.03472222222222,16.30951687201687
2000-05-02,71.69722222222222,73.93452380952381,190.7973484848485,34.54545454545455,67.96428571428571,52.135416666666664,16.692078754578755
2000-05-03,132.57222222222222,84.35635198135198,329.9347222222222,20.15896164021164,54.44894688644689,32.5,28.363466394716394
2000-05-04,133.48125000000002,66.22183372183372,219.76898148148146,20.72824074074074,47.81143162393162,34.45486111111111,18.201874514374513
2000-05-05,105.825,85.51877289377289,184.1742424242424,57.43598484848485,100.66790848040849,57.364583333333336,17.930860805860807
2000-05-06,75.55555555555556,48.707684676434674,154.57146464646465,27.789015151515148,41.9526862026862,26.302083333333332,28.775106837606838
2000-05-07,61.97152777777777,56.744352869352866,179.36721380471383,24.67339015151515,46.018887362637365,28.04513888888889,28.146634615384613
2000-05-08,102.375,48.157738095238095,251.90151515151516,8.05340909090909,36.36355311355312,22.791666666666668,22.794871794871796
2000-05-09,102.26944444444445,80.6426282051282,282.9193181818182,26.170454545454547,63.55357142857142,42.3125,55.11538461538461
2000-05-10,78.31180555555555,47.121713934213936,129.73449074074074,33.397180134680134,39.257046425796425,19.868055555555554,8.223266317016316
2000-05-11,104.41666666666667,80.06089743589745,182.09166666666667,41.7280303030303,76.75961538461539,58.510416666666664,18.080128205128204
2000-05-12,148.65833333333333,72.40576437451438,197.3246527777778,28.889520202020204,65.5394085081585,46.388888888888886,16.287635975135974
2000-05-13,89.78472222222223,60.903159340659336,139.20454545454547,48.01022727272727,52.99038461538461,29.041666666666668,12.191773504273504
2000-05-14,77.32083333333334,47.76739926739927,108.03257575757577,49.744528619528616,51.230769230769226,25.822916666666668,9.429487179487179
2000-05-15,77.44722222222222,50.74084249084249,122.55416666666667,52.05664983164983,63.09054487179487,28.510416666666668,10.99465811965812
2000-05-16,93.17916666666666,80.92193223443223,206.94621212121214,43.59844276094276,86.03843725718725,44.600694444444436,23.57264957264957
2000-05-17,75.95625,62.63890276390276,141.23707912457914,34.725631313131316,67.6368346930847,36.11111111111111,17.876398601398602
2000-05-18,86.54722222222222,62.457074175824175,126.66906565656565,56.8581228956229,81.59525543900544,48.58680555555555,11.44745532245532
2000-05-19,113.99305555555554,67.68704212454212,182.21401515151516,31.099999999999998,33.36356351981352,23.53125,15.918269230769232
2000-05-20,99.14722222222223,73.80448717948718,161.47916666666666,48.26969696969697,47.27564102564102,26.6875,14.39022435897436
2000-05-21,85.1986111111111,86.6353021978022,156.93030303030304,55.787121212121214,98.61565170940172,42.00347222222222,17.46340811965812
2000-05-22,78.35555555555555,67.5236568986569,145.62651515151515,68.89709595959596,48.84671231546232,27.07986111111111,12.688422688422689
2000-05-23,73.31666666666666,59.44742063492063,126.94924242424243,67.95968013468014,39.94668525918526,19.92361111111111,10.735649766899767
2000-05-24,75.09236111111112,59.79982864357864,129.86393097643096,53.19538089225589,40.922688422688424,20.4375,9.695168026418026
2000-05-25,71.05833333333334,46.42124542124542,163.0375,22.609006734006737,28.766826923076923,16.083333333333332,26.41693376068376
2000-05-26,70.68194444444445,39.13623529248529,128.49130892255891,20.113383838383836,32.77541208791209,16.020833333333332,26.0411081973582
2000-05-27,73.45972222222223,37.58836996336996,137.91060606060606,19.36818181818182,38.046932234432234,20.208333333333332,22.884081196581196
2000-05-28,70.27083333333333,33.053904428904424,105.54027777777777,20.98609006734007,34.491300366300365,17.041666666666668,19.59311868686869
2000-05-29,72.05555555555556,31.890727328227328,133.2090488215488,16.624031986531985,31.942078754578755,16.708333333333332,13.214996114996117
2000-05-30,71.37777777777778,34.434065934065934,123.42386363636363,21.01098484848485,34.90247252747253,19.48263888888889,11.867521367521368
2000-05-31,74.70555555555556,32.174565018315015,137.68493265993266,15.55216750841751,30.62910006660007,12.694444444444445,27.970983877233877
2000-06-01,134.2277777777778,96.15760212010213,359.8252630471381,15.66496212121212,76.8916742979243,53.864583333333336,31.097976329226327
2000-06-02,84.77777777777777,68.39354395604396,196.2026515151515,29.66936026936027,51.7657967032967,37.38194444444444,18.328525641025642
2000-06-03,105.20694444444445,68.03042443667444,174.5111111111111,33.976388888888884,52.437271062271066,33.979166666666664,12.993759712509712
2000-06-04,70.61666666666666,61.65858585858586,139.21486441798942,54.43022486772487,43.48553876678877,20.69097222222222,10.886679292929292
2000-06-05,104.79027777777777,77.007326007326,191.52689393939394,46.057196969696975,74.13553113553114,47.239583333333336,21.361492673992675
2000-06-06,54.041666666666664,26.727498196248195,102.83964646464646,18.333228114478114,25.486187423687426,13.645833333333334,19.692657342657345
2000-06-07,87.46041666666667,93.44936313686314,257.2443392255892,23.51271043771044,72.17665667665668,54.38194444444445,54.67040922040922
2000-06-08,86.4236111111111,44.19642857142858,179.92045454545453,11.982070707070706,26.86431623931624,14.024305555555555,21.09294871794872
2000-06-09,75.9375,57.46587787212787,139.95610269360267,38.21355218855219,44.20375457875458,27.444444444444443,13.482302419802421
2000-06-10,63.56666666666666,41.300747863247864,115.9412037037037,26.60719696969697,36.78632478632479,19.28125,8.476228632478632
2000-06-11,121.89166666666667,84.71399087024086,256.4194444444444,17.897180134680134,74.6984022921523,59.208333333333336,26.43902972027972
2000-06-12,128.05277777777778,75.29232226107226,180.37546296296296,44.18215488215488,73.34935897435898,52.21180555555555,15.285572066822068
2000-06-13,72.28263888888888,62.89368964368964,149.549515993266,37.877946127946124,30.518502331002328,19.22222222222222,13.246153846153845
2000-06-14,62.34027777777778,68.60989010989012,160.52079124579123,57.83518518518519,48.20787545787545,29.90625,13.404501748251748
2000-06-15,52.86111111111111,77.56662087912089,157.95795454545456,72.3854377104377,49.577380952380956,30.666666666666668,14.44898504273504
2000-06-16,68.67916666666666,93.21223914973915,173.9465909090909,74.41784511784512,72.73085941835942,46.66319444444445,32.06207264957265
2000-06-17,68.825,57.47962454212455,154.0431818181818,33.44646464646465,25.28937728937729,17.239583333333332,9.903044871794872
2000-06-18,62.32361111111111,44.37889194139194,151.52386363636364,14.07310606060606,21.7742673992674,12.90625,8.319177350427351
2000-06-19,87.31805555555555,64.41553932178932,207.69781144781143,23.25492424242424,45.448565323565326,31.8125,48.62693764568764
2000-06-20,66.87222222222222,45.72363400488401,212.80622895622898,11.38560606060606,32.03277625152625,17.03472222222222,25.885270979020977
2000-06-21,58.768750000000004,33.85760258260258,143.37556818181818,15.26535594035594,30.642767649017646,13.614583333333334,25.4280303030303
2000-06-22,66.43055555555556,29.858554639804638,132.39924242424243,15.16813973063973,28.334020146520146,13.861111111111112,24.92021173271173
2000-06-23,72.77986111111112,32.46985653235654,161.10025252525253,13.484469696969697,31.050855394605392,16.78472222222222,22.935217560217563
2000-06-24,69.76388888888889,31.55540293040293,144.8181818181818,15.807954545454548,31.421016483516482,16.9375,17.29780982905983
2000-06-25,62.99444444444444,24.743818681318682,99.03977272727273,15.315193602693604,23.145604395604394,10.947916666666666,11.21554487179487
2000-06-26,57.424305555555556,30.767208485958488,117.7939393939394,18.001515151515154,26.525977494727496,13.295138888888888,12.146367521367521
2000-06-27,47.38055555555555,34.895163863913865,130.1526304713805,16.580555555555556,29.098023504273502,15.263888888888888,13.586300505050504
2000-06-28,54.520833333333336,44.70280067155067,188.81872895622897,14.745833333333332,33.84758644133644,20.524305555555554,33.40078185703185
2000-06-29,57.03819444444445,47.10992479742479,177.88876262626263,14.75385101010101,33.600364681614685,23.756944444444443,29.023722804972806
2000-06-30,57.330555555555556,42.647359584859586,188.34149831649833,14.034217171717172,31.93341727716728,20.322916666666668,31.136509324009324
2000-07-01,141.78472222222223,65.19181166056167,155.16742424242423,35.95408249158249,72.5384095071595,51.34027777777778,10.542200854700853
2000-07-02,81.88055555555555,66.37889194139194,176.84015151515152,31.672727272727272,50.08630952380952,38.197916666666664,14.555173992673993
2000-07-03,89.15416666666665,62.077724358974365,128.32268518518518,67.15833333333333,79.53273809523809,41.71875,10.23263888888889
2000-07-04,87.20069444444444,66.23358585858585,161.59166666666667,49.52349537037037,74.37797619047619,40.11805555555556,12.952602952602952
2000-07-05,91.68055555555556,56.279532967032964,118.56439393939394,47.82007575757576,58.67376373626374,34.84375,9.492673992673993
2000-07-06,56.05763888888888,26.2510582010582,133.7981752044252,13.630445827320827,25.082165057165057,11.385416666666666,20.330529655529656
2000-07-07,109.79166666666667,107.97378663003663,263.0056818181818,37.5354797979798,88.32532051282051,66.64583333333333,61.69104506604506
2000-07-08,83.06666666666666,46.04682817182817,180.81881313131314,15.330545033670035,32.7156974969475,17.930555555555554,25.18864121989122
2000-07-09,71.89861111111111,67.41338522588522,145.41590909090908,47.02239057239057,54.338456682206676,32.87152777777778,13.216002747252746
2000-07-10,69.52083333333333,52.25080128205128,142.63425925925927,31.84743265993266,44.20673076923077,26.791666666666668,9.819711538461538
2000-07-11,119.63333333333333,66.13023504273504,234.9287037037037,15.933016173641173,54.56060606060606,44.861111111111114,18.02782634032634
2000-07-12,124.9826388888889,89.19710081585082,219.37511574074074,37.82965067340067,94.63313422688422,66.32986111111111,20.024339549339548
2000-07-13,61.520833333333336,25.819062881562882,129.4077441077441,14.466372053872055,30.684752747252748,14.559027777777777,13.169483294483294
2000-07-14,66.00694444444444,32.92280982905983,132.8212962962963,18.561574074074077,33.75503663003663,15.913194444444445,12.850937257187256
2000-07-15,66.50972222222222,41.33150183150183,123.9784090909091,28.399242424242427,40.134386446886445,20.270833333333332,11.389155982905983
2000-07-16,58.958333333333336,24.25,83.45454545454545,26.536742424242423,22.462454212454215,9.3125,6.455128205128205
2000-07-17,67.72222222222221,36.021520146520146,136.2992424242424,25.20803872053872,31.170444139194135,18.260416666666668,12.474917443667444
2000-07-18,69.98611111111111,46.78250915750916,153.27765151515152,25.395454545454545,29.32170954045954,17.4375,19.26388888888889
2000-07-19,73.12083333333332,40.59416971916972,163.58829966329967,17.9909617003367,41.396520146520146,20.62847222222222,19.95255439005439
2000-07-20,74.6375,39.69531857031857,157.55219907407408,14.558964646464647,36.5400641025641,16.22222222222222,11.473169191919192
2000-07-21,87.92083333333333,41.13232600732601,202.84671717171716,12.004545454545456,41.251221001221005,19.40625,11.414335664335665
2000-07-22,80.81805555555555,38.03834706959707,180.1242845117845,14.135648148148148,37.87488553113553,19.552083333333332,20.30684246309246
2000-07-23,79.89999999999999,38.737713675213676,169.53371212121212,14.446843434343435,35.63782051282051,20.62152777777778,32.65362762237762
2000-07-24,80.82222222222222,43.66399572649573,172.54886363636365,16.581439393939394,42.85830142080142,25.85763888888889,32.452651515151516
2000-07-25,77.75972222222222,43.91422119547119,161.06599326599326,19.46287878787879,41.54390401265402,25.333333333333332,29.666817210567206
2000-07-26,77.34722222222221,38.15404734154734,144.53450126262626,19.353745791245792,37.34102009102009,20.90625,23.329132672882675
2000-07-27,86.4513888888889,41.87431318681319,141.23181818181817,20.687415824915828,37.8228021978022,22.125,25.615554584304586
2000-07-28,85.65972222222223,38.2603021978022,141.2564393939394,20.353409090909093,36.05540293040293,20.28125,26.684027777777775
2000-07-29,90.39305555555556,40.269917582417584,144.9659090909091,22.312079124579125,33.87522893772894,18.958333333333332,23.562232905982906
2000-07-30,85.14583333333333,34.830128205128204,113.79166666666667,20.573148148148146,34.98691239316239,19.916666666666668,19.01736111111111
2000-07-31,93.5486111111111,40.64850427350427,166.76856060606062,17.21689814814815,39.02796300921301,21.958333333333332,23.740593434343435
2000-08-01,130.7222222222222,71.48511904761905,180.8409090909091,35.92613636363637,57.148809523809526,37.177083333333336,12.75297619047619
2000-08-02,82.07638888888889,65.45505883005883,161.44781144781146,41.567111592111594,79.66623307248308,62.739583333333336,12.836486430236432
2000-08-03,96.43472222222222,63.2972027972028,137.68020833333333,71.01122685185184,99.17517551892553,61.37847222222222,11.760780885780887
2000-08-04,83.24027777777778,61.30502136752136,126.11064814814814,51.1662037037037,51.94345238095238,31.260416666666668,9.979166666666666
2000-08-05,87.79166666666667,59.50324328449329,134.2196127946128,63.32542087542087,66.01741175491175,36.20486111111111,9.525994838494839
2000-08-06,53.640277777777776,28.109459984459985,150.23745791245793,14.651757154882155,27.653731684981683,10.440972222222223,18.17052738927739
2000-08-07,73.47222222222223,67.93360805860806,191.39772727272728,32.65681818181818,57.46062271062271,35.54861111111111,29.623931623931625
2000-08-08,88.51527777777778,44.4849247974248,214.17478956228956,11.480218855218853,33.89658605283605,20.99652777777778,36.11982808857809
2000-08-09,66.70555555555556,50.63782051282052,115.1567760942761,47.67575757575758,50.01945970695971,28.895833333333332,9.59714590964591
2000-08-10,79.575,51.942307692307686,112.84583333333335,55.171212121212115,46.667735042735046,30.822916666666668,9.07051282051282
2000-08-11,69.8548611111111,43.965229215229215,110.92164351851852,33.86826599326599,28.705795130795128,17.333333333333332,7.111708430458431
2000-08-12,93.59791666666666,71.79037975912975,161.98125,45.33047138047138,75.00949397824398,45.916666666666664,14.334450271950272
