DATE,CO,NO2,NOX,O3,PM10,PM25,SO2,CO_lag1,NO2_lag1
2000-01-20,1.4752583519221008,0.8447279695912148,0.8822061586877625,0.1592182895070029,1.8489534801834129,1.8925693002756812,0.8648336962687111,1.461498664460225,0.4457396142657407
2000-01-21,0.37500665404783073,0.6623059831371597,0.9288444275228698,0.14596142011256302,0.8296790870245316,0.5374432675327259,0.25389265146401374,1.4752583519221008,0.8447279695912148
2000-01-22,0.4689234469923061,0.9647256025288612,1.3000675960549928,-0.49088367419402584,0.45359953233808586,0.06611446970143159,0.4661751258489768,0.37500665404783073,0.6623059831371597
2000-01-23,1.458789822185852,0.9299725972548507,1.2147326136211827,-0.9671124567338167,-0.4624660590593423,0.21281945975488142,-0.3918718562832361,0.4689234469923061,0.9647256025288612
2000-01-24,1.4357338805551036,0.9402587437595953,2.2483771117657825,-1.008674001206819,-1.0235979039166954,-0.7664029054651023,-0.26509305092165936,1.458789822185852,0.9299725972548507
2000-01-25,2.3458433201474898,-0.13053692282914953,1.6929649987954374,-1.2260435596892525,-0.8707158829159266,-0.5675262320187848,0.33748397166662786,1.4357338805551036,0.9402587437595953
2000-01-26,1.011676935421345,-0.14392733260000792,1.3232638269991281,-0.9208729558669191,-0.09038189328126438,0.18004494070038715,0.34683007692878726,2.3458433201474898,-0.13053692282914953
2000-01-27,0.42502788922802537,0.7398322110206011,1.9803316800852515,-0.5007665370116517,0.8678396825494394,1.174874219755844,1.1293566314325867,1.011676935421345,-0.14392733260000792
2000-01-28,0.8250130768781465,1.6638077165751795,2.3693275051730036,-0.56819234308732,1.0876535976612711,1.366393348108295,1.1548906025376218,0.42502788922802537,0.7398322110206011
2000-01-29,1.8320251923765336,2.570906731230469,3.2204501742900695,-0.5693676602045571,2.066228094200711,2.2051534888090183,1.9928120764628294,0.8250130768781465,1.6638077165751795
2000-01-30,1.0651150057430778,0.5076163368140217,0.7965467259458657,-0.20666479782524624,1.359794174306139,1.5951461137539467,0.24806861593559265,1.8320251923765336,2.570906731230469
2000-02-04,0.27338893301701783,-0.1682152130723737,-0.48862228793892204,0.39311578642845696,0.18241775103758023,-0.1889277060819861,-0.7122158489394197,1.0651150057430778,0.5076163368140217
2000-02-05,0.28170550707480313,-0.17402771323968755,1.4523984244703592,-1.0941710364623503,-0.3396046919530584,-0.32561906756894843,0.8708750633990412,0.27338893301701783,-0.1682152130723737
2000-02-06,-0.3648458921404602,-1.3724113020888709,-0.12062769727431662,-0.8450892852166518,-0.5929492064914197,-0.8216959716250647,-0.05955293447646989,0.28170550707480313,-0.17402771323968755
2000-02-07,-1.5732358048996669,-1.684006803536883,-0.5694683956214567,-1.0374527578592943,-0.7793493180728569,-1.073413196200056,-0.3745342300920564,-0.3648458921404602,-1.3724113020888709
2000-02-08,1.3622257515641478,0.08748304023276936,2.911415482144537,-1.4177593590562516,-0.4513828554615351,-0.4469070836617697,3.18091917999236,-1.5732358048996669,-1.684006803536883
2000-02-09,2.010624088693756,0.11469661548574606,2.110150443837404,-1.1689343181608347,-0.2135649579637077,0.10713835749753269,0.4781429405001459,1.3622257515641478,0.08748304023276936
2000-02-10,0.36835767755618615,-0.4398388464990044,0.14845149210125916,-0.5154312892244485,-0.16553308992257626,-0.21993796531160037,1.6065933186648307,2.010624088693756,0.11469661548574606
2000-02-11,0.10609249371910581,1.4713148814482273,1.622369639977078,0.8483445280837877,1.8338278462319335,1.5476565045117205,1.2872968951593426,0.36835767755618615,-0.4398388464990044
2000-02-12,2.7025178137062054,0.3191221424658892,0.5201662126031489,-0.0841520727319764,1.2427588708155002,1.203858488307437,0.4071424647464694,0.10609249371910581,1.4713148814482273
2000-02-13,0.630468949900404,0.19409623298555426,0.006427650226541129,0.22837349076946256,0.06803447083385346,0.03467768611854992,-0.3482484853714198,2.7025178137062054,0.3191221424658892
2000-02-15,1.9618033631578866,0.2475466099825948,0.6856111620884427,-0.23420995717285337,0.9695449996562184,1.098177386050089,0.11511922941468519,0.630468949900404,0.19409623298555426
2000-02-16,0.9630409036769102,0.3814632752406542,0.13084751626692592,0.6505741110336254,1.8042246905492991,1.380439570560221,0.07768195663074758,1.9618033631578866,0.2475466099825948
2000-02-17,1.0582505531614281,0.45901381347760056,0.5197329929533014,0.5371010593290677,1.4433767746096893,1.1585984381845642,-0.0012281606138721372,0.9630409036769102,0.3814632752406542
2000-02-18,0.6547254011754778,0.40101084168528683,0.2855191921956571,0.13622862877808897,0.11728340703747661,0.0083688885101802,-0.0727721691304921,1.0582505531614281,0.45901381347760056
2000-02-21,1.6563813967222625,-0.5079559464627008,-0.07306679319437144,-1.1333275518590893,-1.240831098199874,-1.199383286443519,-0.38163065704142946,0.6547254011754778,0.40101084168528683
2000-02-22,1.095712610524072,0.20319042597031542,0.9546105934724517,-0.8566205060077907,-1.0086931644442967,-0.9273770738824125,-0.27351547336515075,1.6563813967222625,-0.5079559464627008
2000-02-23,2.5026791313740064,0.15366088876616033,2.5995095023025945,-1.3001890020176667,-0.885982194266508,-0.5151315927139816,0.2443808437862058,1.095712610524072,0.20319042597031542
2000-02-25,1.728227281590308,-0.36065366281201644,1.5761949644679536,-1.41976301803079,-0.8630775982368983,-0.7467827852147928,0.355420176674833,2.5026791313740064,0.15366088876616033
2000-02-26,1.3990413806567705,0.5123641213619909,1.5700249902724968,-0.5243850687175806,0.8151967189906325,1.234626404154513,0.8594113151201037,1.728227281590308,-0.36065366281201644
2000-02-27,1.1593088393747055,0.4499171462565382,0.8882094646888851,-0.8278946871924139,1.9125479571401247,1.394485793012147,0.3371360154022136,1.3990413806567705,0.5123641213619909
2000-02-28,1.411446646981458,0.8647869174784734,2.0355487940404657,-1.3396086802140326,-0.5702817562094259,-0.2433483360648105,0.33413945366997344,1.1593088393747055,0.4499171462565382
2000-02-29,1.351144124078074,0.1814006516059824,1.4564001950037622,-1.3531759609887863,-0.718693962187074,-0.5265023442226835,0.33359109340570414,1.411446646981458,0.8647869174784734
2000-03-01,2.825000579725894,1.975599585983651,1.0803809270276559,0.5640134623538177,2.5642094480500903,2.6704624770180585,0.4819431871609483,1.351144124078074,0.1814006516059824
2000-03-03,1.437026737095145,0.9884099349756991,1.4844654717537318,-0.7710681045740094,-0.2289518076330989,-0.23420714367546186,0.5241051417622266,2.825000579725894,1.975599585983651
2000-03-04,1.2725876981212394,0.14179087756594874,2.1398130477554393,-0.7532299961446728,-0.5218517805522014,-0.5146856808901108,0.4861412324699866,1.437026737095145,0.9884099349756991
2000-03-05,0.6827988574735306,0.40266394572361236,0.09212154362240342,0.3669870890324181,0.42347556065387504,0.12497483045235984,-0.21207156939248795,1.2725876981212394,0.14179087756594874
2000-03-06,-0.17036332975986426,-1.2323149371151771,0.5049939885769167,-1.1665589148466176,-0.4028646124769965,-0.7719768032634854,0.9632508686446036,0.6827988574735306,0.40266394572361236
2000-03-07,-1.2426954828289423,-0.7632951691266795,0.0688703552112522,-0.517144726740817,-0.39686020492036467,-0.5751067330245863,-0.006352772703410351,-0.17036332975986426,-1.2323149371151771
2000-03-09,0.9860660630090853,-0.9187149115268025,-0.05839999209296002,-1.0829812404370864,-0.5856018884443721,-0.6553708613213062,-0.5195765074348547,-1.2426954828289423,-0.7632951691266795
2000-03-10,0.7001600738683802,-0.31839095762618685,1.3177140516891825,-0.8619944249756527,-0.1625692527076515,-0.0663213419881563,2.889772794446899,0.9860660630090853,-0.9187149115268025
2000-03-11,0.7289723053321724,2.3124301376622434,1.786117131337501,0.1477914180041948,2.3813111132881843,2.4666807735091636,1.6046118488023438,0.7001600738683802,-0.31839095762618685
2000-03-12,2.19202417418107,-0.36776571760390847,0.12958872709567365,-0.3238235163480956,-0.053915952899946565,-0.3204910815944358,0.23346761874291172,0.7289723053321724,2.3124301376622434
2000-03-13,0.4739101793610398,0.32753042216476763,0.34955259849043924,-0.17003230022118535,-0.5502578025309651,-0.5953957210107016,-0.14378515250124063,2.19202417418107,-0.36776571760390847
2000-03-14,0.06019608654761685,0.7301334796327722,0.47240851434835884,0.23967256214653548,-0.06121933113544685,-0.13454585104036826,0.10867122366615908,0.4739101793610398,0.32753042216476763
2000-03-15,0.6904944321166382,1.3214371010841548,1.9543442909797115,-0.13972972480567122,0.2609551212141794,0.18405814711522314,1.519531526567328,0.06019608654761685,0.7301334796327722
2000-03-17,0.06690662763640537,0.3217228397342034,-0.08005688760746228,0.84456783316291,1.0385059491850017,0.47434674445502684,0.06383668282748112,0.6904944321166382,1.3214371010841548
2000-03-18,0.1199137457781255,0.907384469310477,0.7373454897705986,-0.06160929615608032,1.108986214624089,0.6754529770206967,0.21438626145585035,0.06690662763640537,0.3217228397342034
2000-03-19,2.020412859639787,2.021189432070715,2.492164348467723,-0.6267994548190452,1.4752639604669782,2.2470692002528616,2.14365788812712,0.1199137457781255,0.907384469310477
2000-03-20,-0.17067115274558844,0.31123345239038425,-0.07988523453865558,1.0274822834799033,1.1064593523732664,0.2719027764177443,-0.12372556790000734,2.020412859639787,2.021189432070715
2000-03-21,0.3157507292959087,1.4092572778259689,1.5767385325191758,0.49508652515958135,1.7275148260194,0.9133469350556979,0.8282974107777271,-0.17067115274558844,0.31123345239038425
2000-03-23,1.10051464910137,1.2716539088398764,1.7245985787333378,-0.30006511219185056,1.2322178392600291,1.310208458300591,1.1641956113436878,0.3157507292959087,1.4092572778259689
2000-03-24,1.6149484228437754,0.34027475516332306,0.4247580992615729,0.31048007610952716,0.8511969942956031,0.485717495963729,0.1608716538009582,1.10051464910137,1.2716539088398764
2000-03-25,0.45371699149752714,0.9480675120751939,0.7022138283547348,1.049385920664773,3.3925642292317226,1.4794319954595088,0.5653407803622938,1.6149484228437754,0.34027475516332306
2000-03-31,0.7302035972750686,0.987293779488452,0.9596362138758618,0.3868276075751294,3.048470595743808,0.8781199009699145,0.32037251704731706,0.45371699149752714,0.9480675120751939
2000-04-01,3.043370205798693,1.5809742125508313,0.8668932745079242,0.5318675678609278,2.7299203701297143,2.8940872566891973,0.30532622987842045,0.7302035972750686,0.987293779488452
2000-04-02,-0.8267650645183042,0.259867521293612,0.4697192829370467,-0.2689760317680129,-0.13836859378081998,-0.14926094122809985,-0.2535018754161602,3.043370205798693,1.5809742125508313
2000-04-05,0.8186719233722262,0.6914169441712726,0.4953580094870606,0.49599028435492554,0.5210411659565637,0.09130848775012443,0.014408931214070633,-0.8267650645183042,0.259867521293612
2000-04-06,-0.1489388499534548,-1.0900628446715688,0.15053820390236447,-0.8487997904958625,-0.632457235722638,-0.6763287170432278,1.746573302571574,0.8186719233722262,0.6914169441712726
2000-04-07,-1.0724078071262744,-0.04302671945851741,0.5577773072351162,-0.17894576925120562,-0.09198333786874094,-0.11827006946908829,1.0455641548922476,-0.1489388499534548,-1.0900628446715688
2000-04-09,1.130681301702349,-0.18619526117358637,1.5331915360583073,-0.9741735871336131,-0.1565095972997366,-0.16063169273680222,0.5514121851400353,-1.0724078071262744,-0.04302671945851741
2000-04-10,0.9580849536067491,0.24063551816143708,1.5604767883200985,-0.8806605977375878,0.3774631469662491,0.31582509106900497,1.954887664908713,1.130681301702349,-0.18619526117358637
2000-04-11,1.383434755280549,1.5717702498761745,1.5278841618803398,-0.4445858931394973,2.363150401471441,2.6272090301026036,1.3741195065093246,0.9580849536067491,0.24063551816143708
2000-04-12,2.9186095496846454,0.22925650540955556,1.441933655815959,-1.1348525501021158,0.3262218957044876,0.3764690991154155,0.6591479084036355,1.383434755280549,1.5717702498761745
2000-04-13,0.11027888632495549,1.2613128971269798,2.2134301074390885,-1.0614389404155327,1.6015519867002566,0.9918274160569351,0.7957734058369602,2.9186095496846454,0.22925650540955556
2000-04-14,-0.09039091806869838,-0.40518657798870955,2.088033206002009,-1.1170906915849306,-0.13956078425589186,-0.1679892378306679,0.6674076377829549,0.11027888632495549,1.2613128971269798
2000-04-15,0.5424315759832637,0.5935559892369056,1.593672367837409,-0.08604035081123959,-0.27089736560122213,-0.18738640216904182,0.5186224795418654,-0.09039091806869838,-0.40518657798870955
2000-04-16,-0.576935929304484,0.36771005602605233,0.047975495290090875,0.5003243876417943,0.5203854611952742,0.10624653384979155,0.04277912204301482,0.5424315759832637,0.5935559892369056
2000-04-17,-0.7654467257620288,0.5144204866439145,0.08679249607716275,1.4575395587050333,1.2944262736319012,0.5309775460866009,-0.08613585265536322,-0.576935929304484,0.36771005602605233
2000-04-18,-0.6872596873880638,0.5652306964125878,-0.03275346313072789,1.2888980651013655,1.2925266844996024,0.394974439806048,-0.13641365201851322,-0.7654467257620288,0.5144204866439145
2000-04-19,-0.5200502415426385,0.4876889161866792,1.329200069409517,-0.08657555720098965,1.1350295993976884,0.40300085263572,1.0464782454030865,-0.6872596873880638,0.5652306964125878
2000-04-20,-0.6236018939402839,-0.6464163699578132,1.1474220703468139,-1.0848462064412971,-0.0187740870457123,-0.16353011959196134,1.9618754730782484,-0.5200502415426385,0.4876889161866792
2000-04-22,-0.45177510330899484,-0.7394352837231917,1.4592758173736269,-1.237033260403648,-0.22400357098785204,-0.24424015971255184,1.8782502976715305,-0.6236018939402839,-0.6464163699578132
2000-04-23,0.2568334098282822,0.06701199454369247,0.35207797924516293,-0.9425493003200258,-0.7024258123636512,-0.8172368533863581,-0.3377383253414441,-0.45177510330899484,-0.7394352837231917
2000-04-24,-0.1489388499534548,-0.13390482971897505,-0.5683760579108652,0.4990635929160311,0.27055128527795735,-0.16932697330227983,-0.5464001737318291,0.2568334098282822,0.06701199454369247
2000-04-25,-0.2656345438415269,-0.8374441037317837,1.2365386219025267,-0.9002883935954443,0.16244348530713865,-0.11849302538102426,0.9647174572779912,-0.1489388499534548,-0.13390482971897505
2000-04-26,0.08580695895987597,-0.5259145819184856,1.9342086491141453,-1.3125546702095736,-0.25775661571033937,-0.44579230410209303,1.4997604008440342,-0.2656345438415269,-0.8374441037317837
2000-04-27,0.9632255974683452,0.5111674550109565,1.2015075249108131,-0.4319157803483911,0.08250440002404297,0.04270409894822191,0.7270774350182743,0.08580695895987597,-0.5259145819184856
2000-04-28,0.4558717523975972,0.4529498530378616,0.26557696965203104,0.40027236119350545,2.670182903983682,1.628143588720376,-0.3631758091147803,0.9632255974683452,0.5111674550109565
2000-04-29,1.0805061550292925,0.8432877284220267,2.0907718526907044,-0.6102473264822699,0.1871470612240779,0.16577576233652588,0.5518287922349954,0.4558717523975972,0.4529498530378616
2000-04-30,0.37706906805218354,-0.5694741011151847,1.8480856230462648,-1.2275705006052002,0.2048048883593988,0.01661825725178793,1.383941747600331,1.0805061550292925,0.8432877284220267
2000-05-01,2.545066356508239,2.01476317274393,2.1171228589751903,-0.4410628557971679,1.9139902168367968,1.8247907030473396,0.6041510697571623,0.37706906805218354,-0.5694741011151847
2000-05-02,-0.32058094679330945,1.0041507906860638,1.2887931103992505,-0.2829283086870141,1.1254143732097823,1.510199911306584,0.6560097190675558,2.545066356508239,2.01476317274393
2000-05-04,2.4180893748969776,0.5675313434373213,1.8855614758664438,-0.9207020006498666,0.1868751836401286,0.37490840773186807,0.8606719512618525,-0.32058094679330945,1.0041507906860638
2000-05-05,1.1921843342500589,1.6599412314337487,1.152367932758656,0.773650696942231,2.6484557979774865,1.8459715146811966,0.8239343526960877,2.4180893748969776,0.5675313434373213
2000-05-06,-0.14955449592490322,-0.4239538567056632,0.5425990146660473,-0.5947914207223743,-0.08597263011854187,-0.14859207349229422,2.2939395404318903,1.1921843342500589,1.6599412314337487
2000-05-07,-0.7516870383001543,0.031006161681956333,1.053350987032349,-0.738602154717376,0.1033945495463161,-0.03666820570075666,2.208746210779467,-0.14955449592490322,-0.4239538567056632
2000-05-10,-0.027379552890939428,-0.5137364955707088,0.030997879769965132,-0.3359302539920962,-0.21151135333019797,-0.5617293783084661,-0.4919906288343467,-0.7516870383001543,0.031006161681956333
2000-05-11,1.129757832745177,1.3509680277297018,1.1094702703813053,0.048604366674004876,1.5350219426279614,1.9195469656198558,0.8441684796829297,-0.027379552890939428,-0.5137364955707088
2000-05-12,3.090836510197376,0.9176069140488493,1.4232449279495807,-0.5439944091826869,1.0124853420342994,1.141207877053608,0.6011849777086169,1.129757832745177,1.3509680277297018
2000-05-13,0.48117480182413275,0.26643838598647884,0.2260655541775121,0.3385774402349426,0.4280643631789274,0.027320141024683997,0.045965272918243406,3.090836510197376,0.9176069140488493
2000-05-14,-0.07130589295379273,-0.4771839088510687,-0.4160261569322987,0.4186291632927629,0.3461172608168022,-0.17935998933936984,-0.3284798674410228,0.48117480182413275,0.26643838598647884
2000-05-15,-0.06570351461361124,-0.3088557222022363,-0.1169050797113978,0.5253518428837164,0.8984392380762801,-0.006792113501421972,-0.11631118415874679,-0.07130589295379273,-0.4771839088510687
2000-05-16,0.631638677246157,1.3997116610825084,1.6214333505108567,0.13493869395850985,1.9671462423127892,1.0263855824069117,1.5887140092079686,-0.06570351461361124,-0.3088557222022363
2000-05-17,-0.13179310964861285,0.36469973519222143,0.26793243120732946,-0.2746117259119869,1.1101646415993673,0.48125837772502195,0.816551661187559,0.631638677246157,1.3997116610825084
2000-05-18,0.33766772587947613,0.35440632307293984,-0.03214487497768461,0.7469777977361769,1.7602226847833897,1.2823389693086737,-0.0549316991161176,-0.13179310964861285,0.36469973519222143
2000-05-19,1.5542457300589483,0.6504775626709729,1.111990449527884,-0.4419632846960759,-0.4859769275622506,-0.3265108912166898,0.5511150116817791,0.33766772587947613,0.35440632307293984
2000-05-20,0.8961817511775984,0.9967893485843904,0.6848864046868125,0.350554018793233,0.16192286315767226,-0.12384396726747195,0.34397899853196634,1.5542457300589483,0.6504775626709729
2000-05-21,0.27788850205182225,1.7231485432820983,0.591187236354763,0.6975425999141477,2.552880084581564,0.8596145602792825,0.7605682254681216,0.8961817511775984,0.9967893485843904
2000-05-22,-0.02544026808087638,0.6412282389974501,0.35834765093007853,1.3026716161116296,0.2350892726644422,-0.09864994921877933,0.11328916754833465,0.27788850205182225,1.7231485432820983
2000-05-23,-0.2487966265224091,0.18402825128487926,-0.026373690740061507,1.2594024621410222,-0.17939416194467026,-0.558162083717501,-0.15142138187162352,-0.02544026808087638,0.6412282389974501
2000-05-24,-0.17008628907271203,0.2039782542276752,0.03366413741196693,0.5779132871039498,-0.13394068850687502,-0.5251646087510716,-0.29246517152513707,-0.2487966265224091,0.18402825128487926
2000-05-25,-0.3489006614799424,-0.5533903869458591,0.7169855285537502,-0.8338897758267826,-0.700051689420983,-0.8047513223179794,1.9742744713705902,-0.17008628907271203,0.2039782542276752
2000-05-26,-0.36558466730619776,-0.9657986465098533,0.005390362868825211,-0.9490825093535261,-0.5133677460421605,-0.8087645287328155,1.9233289721486995,-0.3489006614799424,-0.5533903869458591
2000-05-27,-0.24245547301648876,-1.053424117873274,0.19941251403909202,-0.9834794760936859,-0.26786761866897624,-0.5398796989388039,1.495374271067746,-0.36558466730619776,-0.9657986465098533
2000-05-28,-0.3838077880610754,-1.3101225995595474,-0.46736342852600193,-0.908800214999037,-0.43345706009314583,-0.7432154906238273,1.0492637763630714,-0.24245547301648876,-1.053424117873274
2000-05-29,-0.3046972807299369,-1.375970667740144,0.10256810664829262,-1.110143693219246,-0.552176938417666,-0.7646192581696195,0.18466947988362428,-0.3838077880610754,-1.3101225995595474
2000-05-30,-0.33474080413662594,-1.2319909299804204,-0.09899074125770604,-0.9076511239662343,-0.4143083486902862,-0.5864774845332882,0.0020108733440654205,-0.3046972807299369,-1.375970667740144
2000-05-31,-0.18723202937755398,-1.3599024666396948,0.19476401022624376,-1.1596187158361566,-0.6133237094017103,-1.0223562923668645,2.1849356576478516,-0.33474080413662594,-1.2319909299804204
2000-06-02,0.25923442911693123,0.6904730033853479,1.400133532757344,-0.5079986226285008,0.3710340417458013,0.562860241493354,0.8778403014325058,-0.18723202937755398,-1.3599024666396948
2000-06-03,1.1647880885205983,0.6699166161806558,0.9533231954563981,-0.3091951892525685,0.4023052948329877,0.3443634477967275,0.15467950562271598,0.25923442911693123,0.6904730033853479
2000-06-04,-0.36847820337200665,0.3092034789623467,0.22627810798655965,0.6349111024641101,-0.014586106066289675,-0.5088888271797923,-0.13094838761137298,1.1647880885205983,0.6699166161806558
2000-06-05,1.1463187093771412,1.1781037411942734,1.3038205563320953,0.2484296460064114,1.4128156341092681,1.1958320754777652,1.288977900085397,-0.36847820337200665,0.3092034789623467
2000-06-06,-1.1031901056987021,-1.6682637877789532,-0.5229920268398832,-1.0312507745588335,-0.8528344527567698,-0.9612663724965832,1.062756862001411,1.1463187093771412,1.1781037411942734
2000-06-08,0.33218847673358376,-0.6793384403685072,1.064746843544823,-1.3244069177009163,-0.7886535731680104,-0.9369641780956319,1.252575091871339,-1.1031901056987021,-1.6682637877789532
2000-06-09,-0.13262423171006826,0.07185207203307696,0.24154640695372015,-0.11361659292558317,0.018861944670163326,-0.07523957846556943,0.22090451675289427,0.33218847673358376,-0.6793384403685072
2000-06-10,-0.6809800984792886,-0.8432644500797787,-0.25312132609147403,-0.6493416763455352,-0.32657540702529275,-0.5994089274255375,-0.4577000091875152,-0.13262423171006826,0.07185207203307696
2000-06-11,1.9043635940217378,1.6143820972956993,2.640501208761903,-1.0513778373574005,1.4390291241091886,1.9643611039188584,1.9772697165115591,-0.6809800984792886,-0.8432644500797787
2000-06-12,2.1774641469563125,1.0810164760241137,1.0741192744886319,0.16188162470059045,1.3762027861374313,1.5151049413691617,0.4653489648265779,1.9043635940217378,1.6143820972956993
2000-06-13,-0.2946314690967535,0.37912335462382957,0.4391550669404278,-0.1291074667980581,-0.61847435995824,-0.6031991779284382,0.18889310468020784,2.1774641469563125,1.0810164760241137
2000-06-14,-0.7353416377581952,0.7027204730791539,0.6651454348392989,0.7920769495984163,0.20533798166125966,0.08283616309658187,0.2103581504629733,-0.2946314690967535,0.37912335462382957
2000-06-15,-1.1555200132718282,1.2097657184027053,0.6123551807035724,1.4636861758272437,0.26911726429595106,0.1316635078104199,0.3519443757200378,-0.7353416377581952,0.7027204730791539
2000-06-16,-0.4543608163890789,2.09547240744563,0.9416950004467501,1.5574978511848814,1.3473986242338891,1.1588213940965,2.739508257828648,-1.1555200132718282,1.2097657184027053
2000-06-17,-0.4478965336888687,0.07263027826037502,0.5317172504253027,-0.3336553840015433,-0.8620001035934393,-0.7305070036435135,-0.2642861685571533,-0.4543608163890789,2.09547240744563
2000-06-18,-0.7360804129239333,-0.6690090929124619,0.47982340676001334,-1.2278890989642528,-1.0257023947290191,-1.0087559817388092,-0.47898929003563423,-0.4478965336888687,0.07263027826037502
2000-06-20,-0.5344563572745346,-0.5928825365775778,1.7421401352699228,-1.351938478338076,-0.5479530624892514,-0.7436614024476982,1.9022042652094242,-0.7360804129239333,-0.6690090929124619
2000-06-21,-0.893654999316189,-1.2646248238635425,0.31198181632160105,-1.1728573379813738,-0.612687195999288,-0.9632729757040012,1.8402224396604243,-0.5344563572745346,-0.5928825365775778
2000-06-22,-0.5540338991665982,-1.4910130337428005,0.08588741625981618,-1.1773446349043026,-0.7202079471643603,-0.9474431059565925,1.7713844650689643,-0.893654999316189,-1.2646248238635425
2000-06-23,-0.272591343318895,-1.3431858585338103,0.677081391664233,-1.2550593224380964,-0.5936821290097668,-0.7597142281070421,1.5023061241082747,-0.5540338991665982,-1.4910130337428005
2000-06-24,-0.40627886601894725,-1.3949535584776809,0.3416973032557846,-1.1478121211584584,-0.5764433455183944,-0.7499041679818874,0.7381203443017376,-0.272591343318895,-1.3431858585338103
2000-06-25,-0.7063447125029688,-1.780560929694398,-0.6012632254118723,-1.1705569357181442,-0.9618378171660307,-1.134503116070337,-0.08636860718358608,-0.40627886601894725,-1.3949535584776809
2000-06-26,-0.9532495293524078,-1.439573661028817,-0.21495799406137467,-1.0465619511861106,-0.8044103572802083,-0.9837849196020519,0.0398102087274604,-0.7063447125029688,-1.780560929694398
2000-06-27,-1.3984539136054246,-1.2058879333646133,0.03961087592450628,-1.1121504743466935,-0.6846275232204616,-0.8573689175347181,0.2350021058689778,-0.9532495293524078,-1.439573661028817
2000-06-28,-1.0819503196837266,-0.6506724491327944,1.248036776708534,-1.1968374149941459,-0.4634354811516059,-0.5195907109526882,2.920978640746349,-1.3984539136054246,-1.2058879333646133
2000-06-29,-0.9703644873586775,-0.5144038848123216,1.022897305208825,-1.1964673358026852,-0.4749488533505489,-0.3120187569408932,2.3276409854850586,-1.0819503196837266,-0.6506724491327944
2000-06-30,-0.9574051396596855,-0.7670320514142069,1.238206604247907,-1.2296841287433053,-0.5525803123494076,-0.5325221538449375,2.614042376090716,-0.9703644873586775,-0.5144038848123216
2000-07-01,2.7861533189274903,0.509221252154851,0.5548748098898313,-0.21790898869229997,1.3384360334822014,1.4591430074733935,-0.17764458850690004,-0.9574051396596855,-0.7670320514142069
2000-07-02,0.1308106794727643,0.576422491950968,1.001297627383925,-0.41552739158639024,0.29281859249670544,0.6152548807981568,0.3663389502099107,2.7861533189274903,0.509221252154851
